Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,PRCP,TMAX,TMIN,AWND
20.0,14.0,,,,
12.0,14.0,,,,
7.0,17.0,,,,
4.0,10.0,,,,
6.0,10.0,,,,
4.0,5.0,,,,
3.0,5.0,,,,
2.0,2.0,,,,
5.0,3.0,,,,
2.0,1.0,,,,
1.0,1.0,,,,
0.0,3.0,,,,
0.0,0.0,,,,
4.0,5.0,,,,
14.0,12.0,,,,
52.0,59.0,,,,
149.0,111.0,,,,
219.0,200.0,,,,
118.0,127.0,,,,
32.0,37.0,,,,
32.0,38.0,,,,
32.0,31.0,,,,
26.0,35.0,,,,
43.0,49.0,,,,
48.0,65.0,,,,
52.0,169.0,,,,
113.0,373.0,,,,
78.0,241.0,,,,
31.0,91.0,,,,
16.0,40.0,,,,
10.0,26.0,,,,
8.0,9.0,,,,
3.0,5.0,,,,
3.0,4.0,,,,
1.0,0.0,,,,
2.0,2.0,,,,
0.0,0.0,,,,
4.0,4.0,,,,
19.0,9.0,,,,
57.0,48.0,,,,
126.0,101.0,,,,
176.0,154.0,,,,
81.0,77.0,,,,
29.0,27.0,,,,
14.0,19.0,,,,
10.0,20.0,,,,
9.0,14.0,,,,
13.0,18.0,,,,
24.0,29.0,,,,
30.0,138.0,,,,
52.0,277.0,,,,
62.0,150.0,,,,
23.0,53.0,,,,
12.0,31.0,,,,
8.0,16.0,,,,
8.0,13.0,,,,
6.0,3.0,,,,
0.0,5.0,,,,
1.0,1.0,,,,
0.0,0.0,,,,
2.0,2.0,,,,
6.0,4.0,,,,
21.0,11.0,,,,
55.0,33.0,,,,
135.0,103.0,,,,
163.0,143.0,,,,
87.0,94.0,,,,
25.0,40.0,,,,
13.0,14.0,,,,
13.0,14.0,,,,
18.0,16.0,,,,
26.0,31.0,,,,
19.0,31.0,,,,
54.0,125.0,,,,
62.0,282.0,,,,
55.0,156.0,,,,
25.0,62.0,,,,
12.0,34.0,,,,
9.0,18.0,,,,
6.0,6.0,,,,
5.0,10.0,,,,
0.0,2.0,,,,
2.0,0.0,,,,
0.0,2.0,,,,
1.0,2.0,,,,
4.0,2.0,,,,
23.0,12.0,,,,
53.0,48.0,,,,
114.0,110.0,,,,
191.0,166.0,,,,
77.0,91.0,,,,
27.0,24.0,,,,
16.0,13.0,,,,
22.0,20.0,,,,
13.0,14.0,,,,
23.0,23.0,,,,
33.0,56.0,,,,
54.0,143.0,,,,
86.0,313.0,,,,
54.0,177.0,,,,
32.0,106.0,,,,
28.0,30.0,,,,
9.0,19.0,,,,
10.0,11.0,,,,
11.0,8.0,,,,
8.0,5.0,,,,
4.0,5.0,,,,
0.0,5.0,,,,
2.0,1.0,,,,
4.0,4.0,,,,
17.0,10.0,,,,
50.0,37.0,,,,
111.0,83.0,,,,
164.0,141.0,,,,
89.0,90.0,,,,
30.0,29.0,,,,
19.0,24.0,,,,
19.0,20.0,,,,
25.0,26.0,,,,
28.0,42.0,,,,
32.0,55.0,,,,
61.0,172.0,,,,
68.0,261.0,,,,
51.0,114.0,,,,
17.0,48.0,,,,
3.0,26.0,,,,
4.0,16.0,,,,
5.0,4.0,,,,
5.0,11.0,,,,
3.0,4.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,3.0,,,,
2.0,2.0,,,,
0.0,1.0,,,,
2.0,2.0,,,,
5.0,15.0,,,,
14.0,20.0,,,,
16.0,16.0,,,,
22.0,10.0,,,,
24.0,17.0,,,,
17.0,25.0,,,,
23.0,29.0,,,,
21.0,23.0,,,,
21.0,29.0,,,,
23.0,38.0,,,,
18.0,23.0,,,,
16.0,13.0,,,,
7.0,7.0,,,,
5.0,7.0,,,,
5.0,7.0,,,,
7.0,7.0,,,,
3.0,8.0,,,,
3.0,3.0,,,,
1.0,5.0,,,,
0.0,1.0,,,,
2.0,0.0,,,,
2.0,1.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
9.0,5.0,,,,
21.0,8.0,,,,
16.0,14.0,,,,
19.0,20.0,,,,
29.0,23.0,,,,
27.0,24.0,,,,
44.0,39.0,,,,
44.0,32.0,,,,
36.0,44.0,,,,
32.0,37.0,,,,
20.0,21.0,,,,
20.0,24.0,,,,
8.0,7.0,,,,
8.0,13.0,,,,
3.0,1.0,,,,
1.0,3.0,,,,
2.0,3.0,,,,
2.0,3.0,,,,
0.0,4.0,,,,
0.0,0.0,,,,
2.0,1.0,,,,
4.0,3.0,,,,
22.0,12.0,,,,
58.0,36.0,,,,
110.0,85.0,,,,
198.0,151.0,,,,
94.0,73.0,,,,
29.0,23.0,,,,
14.0,14.0,,,,
12.0,19.0,,,,
8.0,11.0,,,,
13.0,16.0,,,,
15.0,27.0,,,,
26.0,93.0,,,,
70.0,292.0,,,,
43.0,189.0,,,,
26.0,77.0,,,,
12.0,27.0,,,,
11.0,14.0,,,,
6.0,12.0,,,,
8.0,7.0,,,,
1.0,5.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
1.0,2.0,,,,
6.0,3.0,,,,
20.0,19.0,,,,
72.0,58.0,,,,
172.0,122.0,,,,
213.0,193.0,,,,
111.0,108.0,,,,
37.0,43.0,,,,
29.0,29.0,,,,
23.0,30.0,,,,
30.0,29.0,,,,
21.0,47.0,,,,
60.0,68.0,,,,
85.0,186.0,,,,
107.0,388.0,,,,
85.0,207.0,,,,
32.0,88.0,,,,
20.0,42.0,,,,
20.0,30.0,,,,
10.0,13.0,,,,
5.0,5.0,,,,
7.0,7.0,,,,
0.0,2.0,,,,
0.0,2.0,,,,
1.0,3.0,,,,
4.0,5.0,,,,
19.0,17.0,,,,
61.0,54.0,,,,
144.0,126.0,,,,
196.0,185.0,,,,
99.0,100.0,,,,
24.0,41.0,,,,
24.0,29.0,,,,
19.0,23.0,,,,
26.0,25.0,,,,
36.0,41.0,,,,
31.0,47.0,,,,
60.0,149.0,,,,
88.0,324.0,,,,
65.0,198.0,,,,
36.0,77.0,,,,
24.0,45.0,,,,
15.0,22.0,,,,
12.0,17.0,,,,
2.0,4.0,,,,
2.0,6.0,,,,
2.0,1.0,,,,
0.0,0.0,,,,
3.0,3.0,,,,
5.0,3.0,,,,
21.0,15.0,,,,
61.0,41.0,,,,
124.0,109.0,,,,
172.0,187.0,,,,
98.0,98.0,,,,
37.0,42.0,,,,
19.0,26.0,,,,
17.0,26.0,,,,
20.0,23.0,,,,
17.0,20.0,,,,
23.0,45.0,,,,
44.0,110.0,,,,
71.0,319.0,,,,
52.0,164.0,,,,
18.0,81.0,,,,
14.0,33.0,,,,
10.0,15.0,,,,
10.0,11.0,,,,
4.0,5.0,,,,
1.0,4.0,,,,
0.0,1.0,,,,
0.0,2.0,,,,
2.0,4.0,,,,
3.0,6.0,,,,
19.0,14.0,,,,
37.0,39.0,,,,
124.0,92.0,,,,
167.0,125.0,,,,
69.0,79.0,,,,
21.0,18.0,,,,
30.0,24.0,,,,
23.0,20.0,,,,
39.0,45.0,,,,
18.0,38.0,,,,
47.0,63.0,,,,
50.0,136.0,,,,
96.0,275.0,,,,
54.0,159.0,,,,
24.0,47.0,,,,
16.0,30.0,,,,
14.0,18.0,,,,
6.0,9.0,,,,
12.0,8.0,,,,
9.0,9.0,,,,
10.0,1.0,,,,
2.0,3.0,,,,
0.0,3.0,,,,
3.0,2.0,,,,
2.0,2.0,,,,
6.0,5.0,,,,
8.0,13.0,,,,
19.0,32.0,,,,
25.0,27.0,,,,
33.0,16.0,,,,
35.0,36.0,,,,
36.0,30.0,,,,
36.0,37.0,,,,
27.0,29.0,,,,
22.0,31.0,,,,
21.0,16.0,,,,
14.0,27.0,,,,
11.0,6.0,,,,
9.0,6.0,,,,
4.0,5.0,,,,
5.0,7.0,,,,
3.0,2.0,,,,
4.0,7.0,,,,
6.0,4.0,,,,
1.0,3.0,,,,
3.0,3.0,,,,
0.0,0.0,,,,
1.0,1.0,,,,
4.0,1.0,,,,
4.0,8.0,,,,
5.0,3.0,,,,
14.0,12.0,,,,
23.0,19.0,,,,
21.0,20.0,,,,
33.0,29.0,,,,
45.0,32.0,,,,
64.0,48.0,,,,
69.0,64.0,,,,
66.0,84.0,,,,
45.0,35.0,,,,
27.0,18.0,,,,
18.0,15.0,,,,
11.0,16.0,,,,
12.0,18.0,,,,
9.0,6.0,,,,
12.0,2.0,,,,
2.0,2.0,,,,
1.0,2.0,,,,
0.0,2.0,,,,
0.0,2.0,,,,
0.0,0.0,,,,
5.0,8.0,,,,
26.0,16.0,,,,
59.0,44.0,,,,
159.0,134.0,,,,
245.0,208.0,,,,
96.0,122.0,,,,
40.0,35.0,,,,
22.0,28.0,,,,
16.0,26.0,,,,
24.0,26.0,,,,
16.0,29.0,,,,
39.0,55.0,,,,
66.0,152.0,,,,
102.0,400.0,,,,
71.0,241.0,,,,
30.0,92.0,,,,
17.0,48.0,,,,
13.0,22.0,,,,
4.0,14.0,,,,
4.0,6.0,,,,
3.0,2.0,,,,
5.0,1.0,,,,
3.0,1.0,,,,
1.0,1.0,,,,
4.0,4.0,,,,
17.0,20.0,,,,
68.0,49.0,,,,
176.0,146.0,,,,
228.0,202.0,,,,
92.0,108.0,,,,
38.0,45.0,,,,
23.0,29.0,,,,
17.0,31.0,,,,
28.0,37.0,,,,
31.0,35.0,,,,
40.0,57.0,,,,
66.0,179.0,,,,
89.0,366.0,,,,
78.0,242.0,,,,
43.0,76.0,,,,
15.0,49.0,,,,
17.0,30.0,,,,
11.0,17.0,,,,
2.0,8.0,,,,
1.0,1.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
2.0,2.0,,,,
5.0,4.0,,,,
20.0,15.0,,,,
74.0,47.0,,,,
155.0,147.0,,,,
237.0,197.0,,,,
97.0,122.0,,,,
31.0,44.0,,,,
41.0,28.0,,,,
24.0,29.0,,,,
39.0,28.0,,,,
28.0,30.0,,,,
47.0,63.0,,,,
75.0,177.0,,,,
94.0,326.0,,,,
81.0,229.0,,,,
50.0,79.0,,,,
19.0,46.0,,,,
19.0,29.0,,,,
10.0,14.0,,,,
3.0,9.0,,,,
3.0,3.0,,,,
2.0,2.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
5.0,4.0,,,,
20.0,12.0,,,,
56.0,46.0,,,,
156.0,110.0,,,,
204.0,203.0,,,,
112.0,107.0,,,,
44.0,42.0,,,,
21.0,38.0,,,,
24.0,42.0,,,,
27.0,35.0,,,,
22.0,30.0,,,,
37.0,50.0,,,,
55.0,152.0,,,,
88.0,283.0,,,,
77.0,191.0,,,,
28.0,70.0,,,,
43.0,37.0,,,,
17.0,27.0,,,,
6.0,9.0,,,,
2.0,8.0,,,,
3.0,7.0,,,,
0.0,0.0,,,,
0.0,4.0,,,,
2.0,2.0,,,,
6.0,5.0,,,,
11.0,17.0,,,,
44.0,41.0,,,,
118.0,95.0,,,,
185.0,164.0,,,,
83.0,104.0,,,,
33.0,44.0,,,,
23.0,31.0,,,,
28.0,39.0,,,,
41.0,37.0,,,,
31.0,42.0,,,,
51.0,87.0,,,,
71.0,180.0,,,,
87.0,287.0,,,,
56.0,166.0,,,,
38.0,46.0,,,,
11.0,32.0,,,,
11.0,20.0,,,,
9.0,15.0,,,,
7.0,10.0,,,,
1.0,12.0,,,,
1.0,0.0,,,,
3.0,2.0,,,,
0.0,2.0,,,,
3.0,2.0,,,,
1.0,3.0,,,,
15.0,9.0,,,,
15.0,14.0,,,,
24.0,30.0,,,,
38.0,30.0,,,,
49.0,39.0,,,,
67.0,74.0,,,,
63.0,66.0,,,,
111.0,71.0,,,,
92.0,98.0,,,,
89.0,85.0,,,,
89.0,65.0,,,,
45.0,44.0,,,,
19.0,29.0,,,,
17.0,20.0,,,,
6.0,6.0,,,,
16.0,8.0,,,,
4.0,4.0,,,,
5.0,9.0,,,,
4.0,8.0,,,,
4.0,2.0,,,,
0.0,3.0,,,,
1.0,0.0,,,,
0.0,1.0,,,,
2.0,0.0,,,,
4.0,6.0,,,,
10.0,8.0,,,,
21.0,19.0,,,,
25.0,25.0,,,,
25.0,19.0,,,,
50.0,59.0,,,,
62.0,53.0,,,,
71.0,69.0,,,,
51.0,69.0,,,,
69.0,55.0,,,,
56.0,71.0,,,,
41.0,39.0,,,,
13.0,16.0,,,,
9.0,9.0,,,,
2.0,5.0,,,,
8.0,4.0,,,,
3.0,4.0,,,,
7.0,6.0,,,,
3.0,5.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
1.0,0.0,,,,
6.0,4.0,,,,
18.0,16.0,,,,
68.0,46.0,,,,
154.0,130.0,,,,
241.0,227.0,,,,
120.0,132.0,,,,
34.0,41.0,,,,
32.0,30.0,,,,
44.0,32.0,,,,
34.0,31.0,,,,
39.0,40.0,,,,
58.0,62.0,,,,
72.0,194.0,,,,
118.0,381.0,,,,
85.0,234.0,,,,
37.0,102.0,,,,
16.0,45.0,,,,
12.0,25.0,,,,
10.0,20.0,,,,
4.0,3.0,,,,
1.0,2.0,,,,
2.0,0.0,,,,
0.0,1.0,,,,
2.0,1.0,,,,
5.0,4.0,,,,
13.0,14.0,,,,
60.0,37.0,,,,
141.0,139.0,,,,
229.0,187.0,,,,
99.0,125.0,,,,
28.0,41.0,,,,
25.0,36.0,,,,
22.0,28.0,,,,
38.0,36.0,,,,
44.0,37.0,,,,
37.0,73.0,,,,
75.0,175.0,,,,
91.0,380.0,,,,
77.0,216.0,,,,
33.0,100.0,,,,
21.0,34.0,,,,
13.0,32.0,,,,
9.0,15.0,,,,
1.0,3.0,,,,
2.0,0.0,,,,
2.0,3.0,,,,
0.0,0.0,,,,
0.0,1.0,,,,
4.0,4.0,,,,
17.0,22.0,,,,
68.0,40.0,,,,
128.0,99.0,,,,
195.0,168.0,,,,
93.0,91.0,,,,
33.0,26.0,,,,
16.0,15.0,,,,
19.0,14.0,,,,
27.0,25.0,,,,
28.0,36.0,,,,
28.0,42.0,,,,
64.0,145.0,,,,
90.0,343.0,,,,
54.0,146.0,,,,
30.0,57.0,,,,
29.0,23.0,,,,
13.0,18.0,,,,
3.0,6.0,,,,
7.0,6.0,,,,
1.0,4.0,,,,
1.0,2.0,,,,
0.0,2.0,,,,
1.0,2.0,,,,
9.0,4.0,,,,
16.0,14.0,,,,
59.0,36.0,,,,
139.0,130.0,,,,
227.0,189.0,,,,
99.0,94.0,,,,
32.0,42.0,,,,
34.0,36.0,,,,
27.0,32.0,,,,
31.0,35.0,,,,
28.0,34.0,,,,
44.0,62.0,,,,
68.0,175.0,,,,
95.0,324.0,,,,
75.0,188.0,,,,
38.0,77.0,,,,
18.0,40.0,,,,
16.0,31.0,,,,
8.0,13.0,,,,
6.0,6.0,,,,
1.0,6.0,,,,
1.0,2.0,,,,
0.0,3.0,,,,
1.0,2.0,,,,
2.0,5.0,,,,
13.0,8.0,,,,
32.0,25.0,,,,
107.0,82.0,,,,
134.0,122.0,,,,
74.0,76.0,,,,
25.0,35.0,,,,
22.0,20.0,,,,
21.0,23.0,,,,
14.0,24.0,,,,
30.0,44.0,,,,
27.0,51.0,,,,
46.0,132.0,,,,
75.0,237.0,,,,
40.0,128.0,,,,
16.0,47.0,,,,
19.0,31.0,,,,
10.0,12.0,,,,
10.0,13.0,,,,
6.0,6.0,,,,
7.0,5.0,,,,
5.0,1.0,,,,
3.0,3.0,,,,
1.0,0.0,,,,
2.0,1.0,,,,
0.0,3.0,,,,
0.0,4.0,,,,
3.0,5.0,,,,
19.0,16.0,,,,
10.0,12.0,,,,
15.0,9.0,,,,
21.0,17.0,,,,
29.0,27.0,,,,
37.0,41.0,,,,
40.0,51.0,,,,
53.0,54.0,,,,
43.0,39.0,,,,
38.0,34.0,,,,
17.0,21.0,,,,
12.0,9.0,,,,
7.0,11.0,,,,
8.0,8.0,,,,
7.0,14.0,,,,
4.0,2.0,,,,
5.0,7.0,,,,
0.0,5.0,,,,
1.0,4.0,,,,
3.0,0.0,,,,
0.0,1.0,,,,
4.0,0.0,,,,
1.0,4.0,,,,
2.0,4.0,,,,
10.0,10.0,,,,
14.0,14.0,,,,
18.0,11.0,,,,
13.0,26.0,,,,
18.0,25.0,,,,
11.0,8.0,,,,
12.0,20.0,,,,
23.0,19.0,,,,
21.0,25.0,,,,
8.0,16.0,,,,
12.0,11.0,,,,
7.0,6.0,,,,
5.0,3.0,,,,
3.0,4.0,,,,
4.0,2.0,,,,
3.0,3.0,,,,
5.0,0.0,,,,
1.0,2.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
2.0,3.0,,,,
12.0,4.0,,,,
11.0,14.0,,,,
34.0,39.0,,,,
54.0,61.0,,,,
47.0,52.0,,,,
22.0,28.0,,,,
21.0,29.0,,,,
21.0,32.0,,,,
33.0,40.0,,,,
32.0,46.0,,,,
38.0,48.0,,,,
36.0,61.0,,,,
44.0,142.0,,,,
20.0,81.0,,,,
8.0,28.0,,,,
9.0,16.0,,,,
1.0,8.0,,,,
4.0,11.0,,,,
3.0,2.0,,,,
3.0,4.0,,,,
3.0,3.0,,,,
0.0,1.0,,,,
1.0,1.0,,,,
5.0,3.0,,,,
14.0,10.0,,,,
39.0,30.0,,,,
103.0,83.0,,,,
128.0,140.0,,,,
73.0,81.0,,,,
26.0,40.0,,,,
15.0,22.0,,,,
13.0,20.0,,,,
13.0,23.0,,,,
22.0,24.0,,,,
22.0,40.0,,,,
44.0,105.0,,,,
78.0,238.0,,,,
58.0,158.0,,,,
33.0,74.0,,,,
12.0,22.0,,,,
6.0,19.0,,,,
11.0,11.0,,,,
6.0,5.0,,,,
1.0,5.0,,,,
3.0,1.0,,,,
2.0,2.0,,,,
1.0,1.0,,,,
4.0,3.0,,,,
20.0,12.0,,,,
34.0,29.0,,,,
83.0,96.0,,,,
137.0,149.0,,,,
82.0,77.0,,,,
27.0,38.0,,,,
22.0,20.0,,,,
20.0,19.0,,,,
15.0,19.0,,,,
18.0,24.0,,,,
31.0,52.0,,,,
49.0,85.0,,,,
61.0,234.0,,,,
48.0,139.0,,,,
18.0,57.0,,,,
12.0,33.0,,,,
11.0,11.0,,,,
4.0,8.0,,,,
3.0,2.0,,,,
0.0,4.0,,,,
1.0,3.0,,,,
0.0,1.0,,,,
2.0,1.0,,,,
4.0,3.0,,,,
6.0,7.0,,,,
15.0,20.0,,,,
29.0,36.0,,,,
50.0,63.0,,,,
42.0,44.0,,,,
15.0,33.0,,,,
16.0,16.0,,,,
9.0,22.0,,,,
11.0,19.0,,,,
16.0,14.0,,,,
16.0,25.0,,,,
24.0,56.0,,,,
38.0,122.0,,,,
24.0,83.0,,,,
17.0,31.0,,,,
7.0,16.0,,,,
10.0,19.0,,,,
15.0,7.0,,,,
6.0,4.0,,,,
2.0,2.0,,,,
1.0,0.0,,,,
1.0,1.0,,,,
2.0,1.0,,,,
1.0,4.0,,,,
6.0,5.0,,,,
16.0,20.0,,,,
57.0,43.0,,,,
84.0,75.0,,,,
47.0,60.0,,,,
17.0,22.0,,,,
10.0,16.0,,,,
8.0,16.0,,,,
10.0,15.0,,,,
12.0,23.0,,,,
13.0,48.0,,,,
38.0,80.0,,,,
40.0,130.0,,,,
22.0,69.0,,,,
10.0,27.0,,,,
8.0,17.0,,,,
8.0,15.0,,,,
4.0,6.0,,,,
7.0,7.0,,,,
2.0,3.0,,,,
1.0,1.0,,,,
0.0,3.0,,,,
1.0,4.0,,,,
4.0,2.0,,,,
1.0,2.0,,,,
3.0,1.0,,,,
4.0,5.0,,,,
11.0,11.0,,,,
13.0,15.0,,,,
15.0,10.0,,,,
21.0,15.0,,,,
39.0,24.0,,,,
42.0,45.0,,,,
38.0,25.0,,,,
32.0,52.0,,,,
38.0,37.0,,,,
26.0,31.0,,,,
21.0,15.0,,,,
8.0,10.0,,,,
5.0,14.0,,,,
4.0,5.0,,,,
7.0,13.0,,,,
0.0,7.0,,,,
1.0,4.0,,,,
4.0,4.0,,,,
1.0,1.0,,,,
0.0,1.0,,,,
0.0,4.0,,,,
1.0,1.0,,,,
2.0,13.0,,,,
31.0,16.0,,,,
40.0,11.0,,,,
23.0,11.0,,,,
17.0,19.0,,,,
20.0,21.0,,,,
23.0,34.0,,,,
28.0,38.0,,,,
48.0,38.0,,,,
33.0,29.0,,,,
37.0,40.0,,,,
8.0,21.0,,,,
11.0,8.0,,,,
5.0,15.0,,,,
3.0,4.0,,,,
13.0,4.0,,,,
1.0,7.0,,,,
2.0,2.0,,,,
1.0,1.0,,,,
0.0,3.0,,,,
0.0,0.0,,,,
3.0,2.0,,,,
7.0,4.0,,,,
15.0,7.0,,,,
43.0,39.0,,,,
118.0,87.0,,,,
159.0,148.0,,,,
81.0,99.0,,,,
35.0,33.0,,,,
16.0,25.0,,,,
16.0,24.0,,,,
25.0,34.0,,,,
33.0,39.0,,,,
43.0,56.0,,,,
68.0,135.0,,,,
99.0,278.0,,,,
69.0,196.0,,,,
31.0,87.0,,,,
19.0,30.0,,,,
11.0,26.0,,,,
9.0,14.0,,,,
3.0,7.0,,,,
2.0,5.0,,,,
1.0,0.0,,,,
0.0,2.0,,,,
3.0,0.0,,,,
2.0,5.0,,,,
14.0,12.0,,,,
52.0,41.0,,,,
149.0,109.0,,,,
214.0,153.0,,,,
92.0,97.0,,,,
26.0,38.0,,,,
15.0,28.0,,,,
25.0,17.0,,,,
17.0,32.0,,,,
20.0,30.0,,,,
30.0,52.0,,,,
49.0,124.0,,,,
69.0,270.0,,,,
63.0,192.0,,,,
21.0,62.0,,,,
16.0,32.0,,,,
10.0,23.0,,,,
12.0,10.0,,,,
4.0,7.0,,,,
0.0,4.0,,,,
0.0,1.0,,,,
0.0,0.0,,,,
2.0,2.0,,,,
3.0,5.0,,,,
11.0,14.0,,,,
45.0,44.0,,,,
123.0,117.0,,,,
178.0,151.0,,,,
86.0,93.0,,,,
23.0,45.0,,,,
15.0,25.0,,,,
7.0,9.0,,,,
14.0,21.0,,,,
19.0,24.0,,,,
15.0,35.0,,,,
38.0,111.0,,,,
78.0,256.0,,,,
46.0,146.0,,,,
17.0,60.0,,,,
7.0,28.0,,,,
14.0,18.0,,,,
2.0,11.0,,,,
3.0,6.0,,,,
0.0,4.0,,,,
0.0,2.0,,,,
1.0,3.0,,,,
1.0,0.0,,,,
6.0,7.0,,,,
17.0,16.0,,,,
51.0,44.0,,,,
139.0,136.0,,,,
228.0,197.0,,,,
80.0,117.0,,,,
47.0,30.0,,,,
34.0,35.0,,,,
34.0,38.0,,,,
34.0,38.0,,,,
37.0,45.0,,,,
52.0,85.0,,,,
71.0,170.0,,,,
114.0,378.0,,,,
80.0,181.0,,,,
41.0,86.0,,,,
21.0,39.0,,,,
14.0,21.0,,,,
15.0,12.0,,,,
4.0,5.0,,,,
2.0,7.0,,,,
1.0,1.0,,,,
0.0,2.0,,,,
2.0,2.0,,,,
1.0,5.0,,,,
15.0,7.0,,,,
38.0,39.0,,,,
108.0,104.0,,,,
160.0,144.0,,,,
87.0,105.0,,,,
40.0,35.0,,,,
32.0,32.0,,,,
16.0,42.0,,,,
33.0,32.0,,,,
18.0,33.0,,,,
39.0,73.0,,,,
43.0,133.0,,,,
93.0,285.0,,,,
60.0,126.0,,,,
16.0,67.0,,,,
8.0,28.0,,,,
10.0,24.0,,,,
8.0,10.0,,,,
5.0,10.0,,,,
2.0,5.0,,,,
3.0,2.0,,,,
2.0,4.0,,,,
2.0,0.0,,,,
1.0,2.0,,,,
4.0,1.0,,,,
4.0,4.0,,,,
13.0,13.0,,,,
18.0,24.0,,,,
29.0,36.0,,,,
54.0,43.0,,,,
64.0,43.0,,,,
96.0,76.0,,,,
87.0,87.0,,,,
89.0,84.0,,,,
128.0,98.0,,,,
72.0,69.0,,,,
44.0,49.0,,,,
37.0,36.0,,,,
6.0,7.0,,,,
6.0,14.0,,,,
6.0,10.0,,,,
7.0,10.0,,,,
4.0,13.0,,,,
4.0,6.0,,,,
4.0,5.0,,,,
1.0,2.0,,,,
3.0,1.0,,,,
0.0,2.0,,,,
4.0,1.0,,,,
5.0,4.0,,,,
12.0,6.0,,,,
11.0,26.0,,,,
17.0,25.0,,,,
36.0,35.0,,,,
50.0,49.0,,,,
60.0,45.0,,,,
46.0,43.0,,,,
24.0,27.0,,,,
26.0,21.0,,,,
23.0,22.0,,,,
24.0,19.0,,,,
17.0,11.0,,,,
7.0,16.0,,,,
5.0,9.0,,,,
5.0,8.0,,,,
0.0,5.0,,,,
2.0,3.0,,,,
0.0,0.0,,,,
1.0,2.0,,,,
0.0,2.0,,,,
0.0,2.0,,,,
2.0,4.0,,,,
17.0,21.0,,,,
60.0,38.0,,,,
164.0,142.0,,,,
210.0,183.0,,,,
113.0,132.0,,,,
37.0,39.0,,,,
30.0,22.0,,,,
17.0,22.0,,,,
37.0,32.0,,,,
29.0,40.0,,,,
30.0,48.0,,,,
53.0,166.0,,,,
117.0,376.0,,,,
71.0,235.0,,,,
31.0,87.0,,,,
18.0,46.0,,,,
15.0,23.0,,,,
7.0,11.0,,,,
4.0,6.0,,,,
0.0,1.0,,,,
2.0,2.0,,,,
0.0,2.0,,,,
1.0,0.0,,,,
6.0,2.0,,,,
17.0,16.0,,,,
70.0,49.0,,,,
192.0,169.0,,,,
266.0,226.0,,,,
109.0,132.0,,,,
46.0,53.0,,,,
31.0,39.0,,,,
35.0,44.0,,,,
57.0,57.0,,,,
36.0,50.0,,,,
80.0,86.0,,,,
75.0,198.0,,,,
112.0,444.0,,,,
104.0,270.0,,,,
37.0,97.0,,,,
29.0,48.0,,,,
19.0,17.0,,,,
11.0,14.0,,,,
6.0,9.0,,,,
1.0,7.0,,,,
0.0,2.0,,,,
0.0,1.0,,,,
1.0,1.0,,,,
5.0,4.0,,,,
16.0,14.0,,,,
70.0,52.0,,,,
157.0,141.0,,,,
256.0,201.0,,,,
109.0,133.0,,,,
41.0,57.0,,,,
32.0,33.0,,,,
25.0,25.0,,,,
33.0,39.0,,,,
29.0,39.0,,,,
41.0,70.0,,,,
63.0,171.0,,,,
117.0,361.0,,,,
78.0,217.0,,,,
43.0,109.0,,,,
33.0,50.0,,,,
21.0,36.0,,,,
11.0,15.0,,,,
4.0,9.0,,,,
1.0,5.0,,,,
1.0,1.0,,,,
0.0,3.0,,,,
1.0,2.0,,,,
4.0,3.0,,,,
18.0,12.0,,,,
41.0,40.0,,,,
97.0,83.0,,,,
159.0,128.0,,,,
72.0,79.0,,,,
17.0,26.0,,,,
16.0,8.0,,,,
14.0,7.0,,,,
13.0,8.0,,,,
18.0,11.0,,,,
18.0,34.0,,,,
29.0,88.0,,,,
63.0,228.0,,,,
57.0,158.0,,,,
28.0,63.0,,,,
16.0,24.0,,,,
10.0,10.0,,,,
8.0,7.0,,,,
2.0,6.0,,,,
5.0,2.0,,,,
3.0,5.0,,,,
0.0,5.0,,,,
3.0,2.0,,,,
3.0,3.0,,,,
18.0,12.0,,,,
46.0,38.0,,,,
141.0,102.0,,,,
190.0,167.0,,,,
109.0,99.0,,,,
34.0,36.0,,,,
20.0,36.0,,,,
25.0,39.0,,,,
30.0,39.0,,,,
46.0,50.0,,,,
52.0,99.0,,,,
89.0,180.0,,,,
84.0,323.0,,,,
72.0,152.0,,,,
23.0,67.0,,,,
14.0,42.0,,,,
15.0,26.0,,,,
7.0,22.0,,,,
9.0,14.0,,,,
6.0,4.0,,,,
3.0,1.0,,,,
3.0,10.0,,,,
2.0,2.0,,,,
3.0,1.0,,,,
3.0,2.0,,,,
7.0,10.0,,,,
14.0,16.0,,,,
32.0,33.0,,,,
35.0,56.0,,,,
63.0,52.0,,,,
68.0,71.0,,,,
85.0,95.0,,,,
116.0,93.0,,,,
131.0,129.0,,,,
99.0,102.0,,,,
116.0,113.0,,,,
65.0,65.0,,,,
53.0,36.0,,,,
30.0,20.0,,,,
14.0,21.0,,,,
18.0,21.0,,,,
7.0,12.0,,,,
5.0,14.0,,,,
4.0,2.0,,,,
